0,2.8608851,1.4961698,0.38104004,2.0169406,1.1601865,0.99092048,0.76466906,0.17900461,0.14598903,4.4050403,1.793895,0.54522759,0.50969768,0.75275815,0.69918936,0.40884125,0.31782693,1.2160944,0.71292222,1.0823542,0.72076219,0.94096708,0.22689719,0.54089832,1.6762768,0.81925797,1.9251434,1.0974261,0.83958679,1.1477139,0.98636889,0.4976401,1.2557889,0.55454129,0.67568278,2.1439869,0.7557559,1.0467927,0.32490471,1.1213452,0.26224196,0.69193769,1.52932,1.1054189,0.61592495,2.1702828,0.48892015,0.75627637,1.1882356
2.8608851,0,2.0127454,2.5256169,1.4875759,1.8319521,2.8602614,2.8871901,3.0389869,2.851943,2.8096137,1.2883477,2.3448327,2.4712741,2.1135609,2.1746454,2.5985367,2.8032477,2.8423622,2.8603747,2.8897517,2.3817668,1.9674948,2.731384,2.3199909,1.2418926,2.0464587,1.4826996,2.8292153,2.8610525,2.0387979,2.7778041,2.9487884,1.6080593,2.5749862,2.3107193,1.049312,2.7812314,2.9031031,2.9577484,1.7405645,2.6377265,2.6034091,1.570868,2.7433712,2.9004939,0.92057198,2.7064309,2.190465,1.7605566
1.4961698,2.0127454,0,1.1367447,0.63422018,0.58636218,2.2156568,2.0636423,1.6410844,1.5919015,2.9088907,0.73513538,1.3165891,1.4991452,1.1552519,0.99167651,1.5561017,1.2420698,2.3731072,2.0096262,2.3000441,1.6219895,1.2851801,1.273241,1.1655056,0.90678531,0.9869135,0.58112729,2.2771876,2.1037776,0.38214332,2.1634524,1.9027255,1.0966072,1.667221,0.8453036,0.9848612,1.9918052,2.281049,1.7810255,0.9826684,1.4460033,0.86979085,0.5051173,2.2324152,1.9620848,1.0965968,1.7323985,1.393711,0.66364253
0.38104004,2.5256169,1.1367447,0,1.6373574,0.78087527,1.1682533,0.97537339,0.55195516,0.45640332,4.0418496,1.4168659,0.378822,0.48437655,0.47903544,0.352617,0.47654468,0.30137673,1.3682294,0.91966897,1.2599299,0.69197452,0.70646191,0.2057685,0.26519874,1.3151841,0.48461488,1.5448445,1.2556825,1.032372,0.77506524,1.1374437,0.77387011,0.94401175,0.62508851,0.29815975,1.7671694,0.92669261,1.2318286,0.64428091,0.79143804,0.32544458,0.4427518,1.1488544,1.2370725,0.85170209,1.7988389,0.64239228,0.59566849,0.81406754
2.0169406,1.4875759,0.63422018,1.6373574,0,0.88850719,2.55832,2.4523733,2.1797988,2.0861492,2.4607949,0.44278494,1.7020683,1.8866329,1.4848902,1.3884339,1.9747733,1.8076361,2.6712701,2.4030693,2.6313851,1.9466028,1.5223192,1.808846,1.5794032,0.73337227,1.3254907,0.10167598,2.594718,2.4742343,0.88024276,2.49225,2.3506279,1.1931417,2.0499253,1.3413155,0.44629106,2.3639359,2.6213286,2.261632,1.1653785,1.9061656,1.4664786,0.53341901,2.5330508,2.3801041,0.58912063,2.1439314,1.6995661,0.90241951
1.1601865,1.8319521,0.58636218,0.78087527,0.88850719,0,1.6911703,1.5696328,1.3328304,1.2121167,3.3428402,0.63784355,0.8153128,1.0008566,0.61000359,0.50026327,1.0863081,1.0091776,1.8265483,1.5190665,1.7696351,1.0815506,0.70504963,0.9733355,0.6913318,0.59018356,0.44368306,0.7898128,1.7392564,1.5965204,0.28571093,1.6306471,1.4626191,0.53116435,1.1661969,0.50660676,0.98780608,1.4850315,1.755602,1.3801743,0.39919049,1.0226791,0.77160305,0.3712948,1.6859391,1.4923741,1.0291589,1.2562002,0.83998185,0.095908411
0.99092048,2.8602614,2.2156568,1.1682533,2.55832,1.6911703,0,0.23388141,1.0138018,0.84525585,5.0176454,2.1953762,0.8993336,0.71989548,1.0811858,1.2242146,0.69212782,1.2921259,0.23119906,0.28004703,0.092640594,0.61198884,1.0492402,1.1631966,1.0540777,1.9622685,1.2483717,2.4567578,0.116008,0.15275781,1.8336083,0.082549408,0.52359867,1.4279346,0.55478287,1.4033737,2.5051708,0.24298206,0.065437503,0.70339096,1.4038112,0.85115349,1.6038865,2.0250859,0.17238955,0.38644534,2.4693921,0.52991062,0.85875833,1.6596659
0.76466906,2.8871901,2.0636423,0.97537339,2.4523733,1.5696328,0.23388141,0,0.78023452,0.61868441,4.9117913,2.1159625,0.75641328,0.57029647,0.96817732,1.0817691,0.51018971,1.0721817,0.46503338,0.055705842,0.3214049,0.53262162,0.9862048,0.94821519,0.89921725,1.9042641,1.1275083,2.3516653,0.3482638,0.083247319,1.682529,0.25781897,0.28976148,1.3768483,0.40347633,1.2315221,2.4408112,0.10596324,0.28380874,0.46981782,1.3253713,0.65106189,1.4009311,1.9203662,0.38345179,0.15288074,2.4190884,0.33523929,0.77201349,1.550081
0.17900461,3.0389869,1.6410844,0.55195516,2.1797988,1.3328304,1.0138018,0.78023452,0,0.22859265,4.5466838,1.9683889,0.71326149,0.65177155,0.92861098,0.87785935,0.53533781,0.41221848,1.2444824,0.73487544,1.1013311,0.84794831,1.1095148,0.37166625,0.71913904,1.8548056,0.99825692,2.0896788,1.1265504,0.86129886,1.3045738,1.0239085,0.49213025,1.4328681,0.66052592,0.84011853,2.3186557,0.795672,1.06288,0.3104251,1.2999865,0.41994044,0.8039875,1.7002734,1.1482121,0.62740737,2.3471909,0.5660482,0.91527039,1.3638957
0.14598903,2.851943,1.5919015,0.45640332,2.0861492,1.2121167,0.84525585,0.61868441,0.22859265,0,4.4982104,1.8358978,0.50882113,0.4259963,0.73936063,0.72673845,0.30695921,0.45902574,1.0711049,0.56697404,0.93655175,0.61937594,0.9008075,0.350328,0.54793471,1.696311,0.8337037,1.991618,0.9523834,0.6937294,1.2311656,0.84219372,0.35535678,1.2441868,0.43490973,0.75371945,2.18414,0.61135656,0.90086925,0.19357221,1.1236327,0.21424271,0.81930459,1.5834054,0.96232682,0.47026473,2.2005579,0.35253555,0.69693989,1.2292269
4.4050403,2.8096137,2.9088907,4.0418496,2.4607949,3.3428402,5.0176454,4.9117913,4.5466838,4.4982104,0,2.8335762,4.1580544,4.3436966,3.9453919,3.8378546,4.4252205,4.14047,5.1198149,4.8617148,5.0886993,4.4065967,3.9740975,4.1814594,4.0270295,3.0941424,3.7842855,2.5620608,5.0494542,4.9349675,3.2683873,4.9499369,4.7928557,3.6172028,4.5086312,3.7456086,2.5604129,4.8244991,5.0801039,4.6845965,3.6167874,4.338963,3.7532961,2.9941127,4.9839983,4.8334727,2.6364179,4.5976305,4.1593122,3.3628929
1.793895,1.2883477,0.73513538,1.4168659,0.44278494,0.63784355,2.1953762,2.1159625,1.9683889,1.8358978,2.8335762,0,1.3922271,1.5684543,1.1568861,1.110043,1.6723956,1.6440862,2.2867241,2.0706303,2.26174,1.5914515,1.1462786,1.6111157,1.2960858,0.29085147,1.0169545,0.35802245,2.219573,2.1272004,0.77272832,2.1241262,2.0547562,0.78425306,1.7221863,1.1434288,0.35030425,2.0205102,2.2560234,1.9934363,0.79285413,1.6363926,1.3690792,0.2956183,2.1518497,2.0632658,0.40314633,1.8303583,1.3457577,0.60696572
0.54522759,2.3448327,1.3165891,0.378822,1.7020683,0.8153128,0.8993336,0.75641328,0.71326149,0.50882113,4.1580544,1.3922271,0,0.18614089,0.24205977,0.32663852,0.28035906,0.65053755,1.0679873,0.70479506,0.98484921,0.33400598,0.39634585,0.51722252,0.16070518,1.2176694,0.37873664,1.6022235,0.9657529,0.78950828,0.93445981,0.84991539,0.66273522,0.73900831,0.35369319,0.52074587,1.7316481,0.67732924,0.96476072,0.62219805,0.63195628,0.29609004,0.80066454,1.1736208,0.92919809,0.6783244,1.7313534,0.44236779,0.22545403,0.80330306
0.50969768,2.4712741,1.4991452,0.48437655,1.8866329,1.0008566,0.71989548,0.57029647,0.65177155,0.4259963,4.3436966,1.5684543,0.18614089,0,0.41160005,0.5119282,0.1289482,0.7024141,0.89971638,0.51868206,0.80748636,0.22120973,0.50378424,0.56098956,0.3345035,1.381385,0.56153154,1.7865121,0.79292572,0.60492766,1.1170951,0.67549336,0.49446532,0.88060844,0.16830124,0.6857546,1.9040496,0.49282104,0.78527617,0.48823497,0.79332322,0.25118208,0.92613965,1.356878,0.76371127,0.49589071,1.8973267,0.26192904,0.283059,0.98619896
0.75275815,2.1135609,1.1552519,0.47903544,1.4848902,0.61000359,1.0811858,0.96817732,0.92861098,0.73936063,3.9453919,1.1568861,0.24205977,0.41160005,0,0.20637752,0.52041882,0.77993166,1.2213558,0.91994685,1.1598723,0.47235203,0.23312663,0.66730052,0.22157635,0.97577792,0.16930987,1.3839401,1.130751,0.98972154,0.77995479,1.021029,0.9017331,0.50553077,0.56786489,0.46894485,1.4930753,0.87910861,1.1455985,0.86347932,0.39003906,0.52525514,0.81375539,0.9523114,1.0804912,0.90665859,1.4900055,0.67352778,0.23883948,0.58251512
0.69918936,2.1746454,0.99167651,0.352617,1.3884339,0.50026327,1.2242146,1.0817691,0.87785935,0.72673845,3.8378546,1.110043,0.32663852,0.5119282,0.20637752,0,0.58761758,0.64523792,1.3844981,1.0294019,1.3083692,0.63549131,0.4280546,0.55780721,0.1910703,0.97712535,0.13337688,1.2900354,1.2862478,1.1161423,0.60995525,1.1719522,0.9623611,0.59433532,0.68004632,0.2639471,1.4575936,1.0039629,1.2895708,0.88489759,0.43891427,0.52707249,0.61638939,0.86798465,1.2443072,0.99563736,1.4751524,0.75999063,0.42923063,0.5048219
0.40884125,2.5985367,1.5561017,0.47654468,1.9747733,1.0863081,0.69212782,0.51018971,0.53533781,0.30695921,4.4252205,1.6723956,0.28035906,0.1289482,0.52041882,0.58761758,0,0.64390552,0.89302093,0.4552269,0.783557,0.31401309,0.63125795,0.50397378,0.39833218,1.4957187,0.6571207,1.8757025,0.77951354,0.55991763,1.1763002,0.66139317,0.38240153,1.0034809,0.1583398,0.72134995,2.011972,0.45177847,0.7560811,0.35976163,0.90832698,0.17526872,0.91568327,1.4494842,0.76442927,0.40900084,2.0103962,0.17631604,0.4119142,1.0802488
0.31782693,2.8032477,1.2420698,0.30137673,1.8076361,1.0091776,1.2921259,1.0721817,0.41221848,0.45902574,4.14047,1.6440862,0.65053755,0.7024141,0.77993166,0.64523792,0.64390552,0,1.5117064,1.018698,1.3845037,0.92327619,1.0051113,0.14155173,0.56267041,1.5760601,0.77859861,1.7225481,1.3939188,1.1434004,0.92745924,1.279273,0.81407994,1.2395544,0.80208021,0.50325727,1.991891,1.0516903,1.3506907,0.64265263,1.0822331,0.46873328,0.39183688,1.3602148,1.392956,0.92712921,2.038336,0.77029055,0.87538302,1.0601166
1.2160944,2.8423622,2.3731072,1.3682294,2.6712701,1.8265483,0.23119906,0.46503338,1.2444824,1.0711049,5.1198149,2.2867241,1.0679873,0.89971638,1.2213558,1.3844981,0.89302093,1.5117064,0,0.50981206,0.15151295,0.75114435,1.1489874,1.379559,1.2274587,2.0363665,1.3906612,2.5696645,0.11874636,0.38321045,1.993132,0.23297764,0.75478208,1.5052589,0.74404025,1.5845383,2.5793858,0.46084875,0.19243662,0.93415636,1.5063274,1.0599806,1.8086946,2.1415341,0.14086735,0.61737299,2.5305188,0.74267191,0.98669982,1.7849939
0.71292222,2.8603747,2.0096262,0.91966897,2.4030693,1.5190665,0.28004703,0.055705842,0.73487544,0.56697404,4.8617148,2.0706303,0.70479506,0.51868206,0.91994685,1.0294019,0.4552269,1.018698,0.50981206,0,0.37012455,0.49399224,0.94621474,0.89377898,0.84584296,1.8626052,1.077722,2.3025312,0.39168674,0.12737836,1.6287476,0.29248866,0.24906823,1.3374698,0.35317361,1.1764531,2.3975127,0.09209469,0.33392015,0.42482102,1.2814533,0.59537894,1.3455101,1.871609,0.41851494,0.11036088,2.3781104,0.27987596,0.72911501,1.5010824
1.0823542,2.8897517,2.3000441,1.2599299,2.6313851,1.7696351,0.092640594,0.3214049,1.1013311,0.93655175,5.0886993,2.26174,0.98484921,0.80748636,1.1598723,1.3083692,0.783557,1.3845037,0.15151295,0.37012455,0,0.68825108,1.1158748,1.2557999,1.1409675,2.0229306,1.3280073,2.5297365,0.065427423,0.24289875,1.9182312,0.1392746,0.609734,1.4886235,0.64386469,1.4922286,2.5664921,0.33552775,0.04092589,0.79100108,1.4723669,0.94355512,1.6961645,2.0986943,0.15199339,0.47424462,2.5264502,0.62242007,0.93317986,1.7353443
0.72076219,2.3817668,1.6219895,0.69197452,1.9466028,1.0815506,0.61198884,0.53262162,0.84794831,0.61937594,4.4065967,1.5914515,0.33400598,0.22120973,0.47235203,0.63549131,0.31401309,0.92327619,0.75114435,0.49399224,0.68825108,0,0.45372558,0.78196234,0.4937014,1.3725234,0.64123398,1.845089,0.65842998,0.53613812,1.2424055,0.54914761,0.57441878,0.84423971,0.20745265,0.85339761,1.9109983,0.43199438,0.67558718,0.63164335,0.79865354,0.46901503,1.127869,1.4132664,0.61042577,0.51947182,1.8867453,0.33881292,0.24736188,1.0477896
0.94096708,1.9674948,1.2851801,0.70646191,1.5223192,0.70504963,1.0492402,0.9862048,1.1095148,0.9008075,3.9740975,1.1462786,0.39634585,0.50378424,0.23312663,0.4280546,0.63125795,1.0051113,1.1489874,0.94621474,1.1158748,0.45372558,0,0.88544285,0.44244564,0.91916722,0.33860904,1.4207358,1.0753633,0.98801774,0.92957431,0.97794533,0.98845881,0.3914066,0.61966372,0.69134915,1.4591811,0.88558072,1.1097449,0.99087673,0.35759121,0.69095814,1.0432222,0.99390787,1.0111799,0.960338,1.4330212,0.74661279,0.22559042,0.64787912
0.22689719,2.731384,1.273241,0.2057685,1.808846,0.9733355,1.1631966,0.94821519,0.37166625,0.350328,4.1814594,1.6111157,0.51722252,0.56098956,0.66730052,0.55780721,0.50397378,0.14155173,1.379559,0.89377898,1.2557999,0.78196234,0.88544285,0,0.44610861,1.5188242,0.68895268,1.7194376,1.2624292,1.0165479,0.93290758,1.1466843,0.70306677,1.1464933,0.66230291,0.47221327,1.9611409,0.92125553,1.2231081,0.54238659,0.99618924,0.32871661,0.46918067,1.3364453,1.2582453,0.80735093,1.9975892,0.63691616,0.7426759,1.012867
